game_id,source,slot_index,player_name,start_role,end_role,role_changed
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF##Retro#5 / Game8,Youtube,2,Mitchell,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,0,Sarah,Hunter,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,1,Jordan1,Robber,Hunter,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,2,Haak,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,3,Robin,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,4,Jordan2,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game1,Youtube,5,Meryl,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,0,Sarah,Robber,Drunk,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,1,Jordan1,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,2,Haak,Drunk,Hunter,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,3,Robin,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,4,Jordan2,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#-#Drinking#Play#Through / Game2,Youtube,5,Meryl,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,0,Justin,Drunk,Revealer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,1,Julie,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,2,Alban,Insomniac,Insomniac,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,3,James,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,4,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#1##July#5th#2016 / Game2,Youtube,5,Mike,Tanner,Tanner,False
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,0,Dan,Seer,Werewolf,True
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,1,Ed,Werewolf,Seer,True
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,2,Katie,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,3,Brett,Villager,Villager,False
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,4,Audrey,Villager,Villager,False
Youtube / One#Night#Ultimate#Werewolf#1#How-To#and#Playthrough / Game1,Youtube,5,Dylan,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016 / Game1,Youtube,0,Matt,Seer,Insomniac,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016 / Game1,Youtube,1,Mitchell,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016 / Game1,Youtube,2,Alana,Insomniac,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#10##November#6th#2016 / Game1,Youtube,3,Mike,Robber,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,Youtube,0,Justin,Drunk,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,Youtube,1,Julie,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,Youtube,2,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game1,Youtube,3,Mike,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,Youtube,0,Justin,Troublemaker,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,Youtube,1,Julie,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,Youtube,2,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game2,Youtube,3,Mike,Robber,Troublemaker,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,Youtube,0,Justin,Drunk,Troublemaker,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,Youtube,1,Julie,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,Youtube,2,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#13##July#29th#2017 / Game3,Youtube,3,Mike,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,Youtube,0,Justin,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,Youtube,1,Mitchell,Insomniac,Insomniac,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,Youtube,2,Caitlynn,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game1,Youtube,3,Mike,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,Youtube,1,Mitchell,Insomniac,Insomniac,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,Youtube,2,Caitlynn,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#14##August#26th#2017 / Game2,Youtube,3,Mike,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,Youtube,0,Justin,Drunk,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,Youtube,1,Julie,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,Youtube,2,Paul,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#18##September#30th#2017 / Game1,Youtube,3,Mitchell,Robber,Werewolf,True
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,0,Dan,Mason,Werewolf,True
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,1,Ed,Seer,Seer,False
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,2,Katie,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,3,Brett,Troublemaker,Troublemaker,False
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,4,Audrey,Villager,Villager,False
Youtube / One#Night#Ultimate#Werewolf#2#The#Drunk / Game1,Youtube,5,Dylan,Werewolf,Mason,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,Youtube,0,Justin,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,Youtube,1,Meghan,Robber,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,Youtube,2,Paul,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,Youtube,3,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game2,Youtube,4,Mike,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,Youtube,0,Justin,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,Youtube,1,Meghan,Tanner,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,Youtube,2,Paul,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,Youtube,3,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#26##January#20th#2018 / Game3,Youtube,4,Mike,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,0,Justin,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,1,Caitlynn,Robber,Drunk,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,2,Paul,Seer,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,3,Alysha,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,4,Mitchell,Drunk,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game1,Youtube,5,Mike,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,0,Justin,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,1,Caitlynn,Tanner,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,2,Paul,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,3,Alysha,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,4,Mitchell,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game2,Youtube,5,Mike,Drunk,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,0,Justin,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,1,Caitlynn,Tanner,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,2,Paul,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,3,Alysha,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,4,Mitchell,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#28##February#17th#2018 / Game3,Youtube,5,Mike,Drunk,Seer,True
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,0,Dan,Troublemaker,Troublemaker,False
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,1,Ed,Insomniac,Mason,True
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,2,Katie,Mason,Insomniac,True
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,3,Brett,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,4,Audrey,Robber,Seer,True
Youtube / One#Night#Ultimate#Werewolf#3#Insomniac / Game1,Youtube,5,Dylan,Seer,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,0,Justin,Tanner,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,1,Caitlynn,Insomniac,Insomniac,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,2,Paul,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,3,Alysha,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,4,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game2,Youtube,5,Mike,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,0,Justin,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,1,Caitlynn,Robber,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,2,Paul,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,3,Alysha,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,4,Mitchell,Seer,Troublemaker,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#30##February#17th#2018 / Game4,Youtube,5,Mike,Troublemaker,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,Youtube,0,Justin,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,Youtube,1,Carly,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,Youtube,2,Paul,Hunter,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,Youtube,3,Mitchell,Werewolf,Hunter,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game2,Youtube,4,Mike,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,0,Justin,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,1,Carly,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,2,Paul,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,3,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#34##March#24th#2018 / Game3,Youtube,4,Mike,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,0,Pete,Mason,Drunk,True
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,1,Katie,Drunk,Minion,True
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,2,Brett,Troublemaker,Troublemaker,False
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,3,George,Werewolf,Robber,True
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,4,Kelsey,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#361#Classic#Werewolf / Game1,Youtube,5,Dylan,Robber,Werewolf,True
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,0,Pete,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,1,Katie,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,2,Brett,Tanner,Robber,True
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,3,George,Minion,Minion,False
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,4,Kelsey,Robber,Tanner,True
Youtube / One#Night#Ultimate#Werewolf#362#More#Classic#Werewolf / Game1,Youtube,5,Dylan,Mason,Mason,False
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,0,Pete,Mason,Robber,True
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,1,Katie,Werewolf,Werewolf,False
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,2,Brett,Mason,Mason,False
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,3,George,Robber,Mason,True
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,4,Kelsey,Minion,Minion,False
Youtube / One#Night#Ultimate#Werewolf#363#Even#More#Classic#Werewolf / Game1,Youtube,5,Dylan,Drunk,Troublemaker,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,0,Justin,Werewolf,Minion,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,1,Caitlynn,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,2,Mitchell,Minion,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,3,James,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#37##April#21st#2018 / Game2,Youtube,4,Mike,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,0,Justin,Robber,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,1,Caitlynn,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,2,Mitchell,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,3,James,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game3,Youtube,4,Mike,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,1,Caitlynn,Tanner,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,2,Mitchell,Minion,Minion,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,3,James,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#38##April#21st#2018 / Game4,Youtube,4,Mike,Seer,Seer,False
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,0,Ed,Troublemaker,Robber,True
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,1,Dustin,Insomniac,Insomniac,False
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,2,Katie,Robber,Seer,True
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,3,Brett,Seer,Troublemaker,True
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,4,Kelsey,Hunter,Hunter,False
Youtube / One#Night#Ultimate#Werewolf#381#The#Hunt#Is#On / Game1,Youtube,5,Dylan,Tanner,Tanner,False
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,0,Ed,Seer,Seer,False
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,1,Dustin,Insomniac,Werewolf,True
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,2,Katie,Robber,Tanner,True
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,3,Brett,Troublemaker,Troublemaker,False
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,4,Kelsey,Tanner,Robber,True
Youtube / One#Night#Ultimate#Werewolf#382#Game#100!! / Game1,Youtube,5,Dylan,Werewolf,Insomniac,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,1,Caitlynn,Drunk,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,2,Mitchell,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,3,James,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#39##April#21st#2018 / Game3,Youtube,4,Mike,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,Youtube,0,Justin,Drunk,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,Youtube,1,Paul,Robber,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,Youtube,2,Mitchell,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game1,Youtube,3,Mike,Seer,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,Youtube,1,Paul,Robber,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,Youtube,2,Mitchell,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game2,Youtube,3,Mike,Seer,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,Youtube,0,Justin,Robber,Seer,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,Youtube,1,Paul,Drunk,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,Youtube,2,Mitchell,Seer,Drunk,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#4##July#14th#2016 / Game3,Youtube,3,Mike,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,Youtube,0,Justin,Werewolf,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,Youtube,1,Mitchell,Tanner,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,Youtube,2,Paul,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game1,Youtube,3,Mike,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,Youtube,0,Justin,Werewolf,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,Youtube,1,Mitchell,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,Youtube,2,Paul,Tanner,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game3,Youtube,3,Mike,Robber,Werewolf,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,Youtube,0,Justin,Tanner,Troublemaker,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,Youtube,1,Mitchell,Robber,Tanner,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,Youtube,2,Paul,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#43##October#13th#2018 / Game4,Youtube,3,Mike,Troublemaker,Robber,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,Youtube,1,Mitchell,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,Youtube,2,Paul,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game1,Youtube,3,Mike,Insomniac,Insomniac,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,Youtube,0,Justin,Werewolf,Werewolf,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,Youtube,1,Mitchell,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,Youtube,2,Paul,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game2,Youtube,3,Mike,Robber,Robber,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,0,Justin,Seer,Seer,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,1,Mitchell,Robber,Robber,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,2,Paul,Tanner,Tanner,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game3,Youtube,3,Mike,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,0,Justin,Tanner,Insomniac,True
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,1,Mitchell,Troublemaker,Troublemaker,False
Youtube / ONE#NIGHT#ULTIMATE#WEREWOLF#44##October#13th#2018 / Game4,Youtube,2,Paul,Seer,Seer,False
