boot_iter,voter::accusation_rate,voter::defense_rate,voter::interrogation_rate,voter::evidence_rate,voter::identity_declaration_rate,voter::call_for_action_rate,voter::werewolf_accusations_made_rate,voter::deception_accusations_made_rate,voter::werewolf_accusations_received_rate,voter::deception_accusations_received_rate,voter::claims_werewolf_rate,voter::claims_tanner_rate,voter::claims_night_action_role_rate,candidate::accusation_rate,candidate::defense_rate,candidate::interrogation_rate,candidate::evidence_rate,candidate::identity_declaration_rate,candidate::call_for_action_rate,candidate::werewolf_accusations_made_rate,candidate::deception_accusations_made_rate,candidate::werewolf_accusations_received_rate,candidate::deception_accusations_received_rate,candidate::claims_werewolf_rate,candidate::claims_tanner_rate,candidate::claims_night_action_role_rate
227,-0.027682979864009284,-0.0027606788292604753,-0.017407622219835668,-0.01012928801381422,-0.04682886415705569,0.008985204244746253,-0.16617966322299918,-0.03532206354297445,0.023687449992493104,0.0024713997519245825,0.08873379968639818,0.033160185189370375,0.008469360647820678,-0.06574808846334712,0.07917540727602518,0.08741168483127512,-0.17573695248249524,0.1267607515931661,0.06792508307679086,-0.16872645448780446,-0.01898508206817647,0.5205225754875584,0.1173579273492823,-0.01133278545144044,0.01828106964337159,-0.11539811325511692
228,-0.04231042708874759,0.06613945040214647,0.00689390073410609,0.03289049369648222,-0.018835975864187487,0.012184276195697142,-0.10566316289410202,-0.04197156471041416,0.02136282014998056,-0.030907627973767924,0.06838443027357156,0.02703808845223484,-0.0005045432347221533,-0.10800517640139325,0.06457593251579322,-0.022572626409137275,-0.16051074960971723,0.029644859954943467,-0.030806866024139113,-0.022322777618326725,-0.010514027138988165,0.4085238699724803,0.0785913067620492,0.07430360660196227,0.0522628745491554,-0.053777728004507
229,-0.01819761839337744,-0.01992079135949214,-0.0017726191233740128,0.008531062747970851,-0.02895259221649871,-0.011176420635308828,-0.11971939617076177,-0.02162446544420041,0.059650166003554814,0.014307574466126722,0.06602823932307131,0.031389569822147814,0.012137428711391915,-0.11619757220918508,0.07215136838806945,0.040932076388693936,-0.04328431785643602,0.1304797477674696,0.1319578073455407,-0.17779845415682138,0.06387322641560138,0.4610887988323026,0.09503083899316313,0.01864405395730782,-0.030817338720180925,-0.07261255045085205
230,-0.052174018389079355,0.004377442655152232,-0.02283761734931952,0.0025844767244077534,-0.08356038158496387,0.01412941977924158,-0.17189418193256872,-0.09264976742112974,0.06088506241836846,0.018776365836425068,0.04629847922230465,0.02300839273040854,0.026220408669152165,-0.03781816970338802,-0.003803535395923583,0.052771162835792855,-0.11208073907984044,0.0217259018312843,0.12171885830666805,-0.1261971187015688,-0.12792679325185088,0.5476161160601322,0.3050620532011787,0.011810457790183686,0.013008111088721795,-0.05082897248836905
231,-0.04748103654093169,0.025083338438458773,0.010077629294986267,0.03189375616734578,-0.02841743443055635,0.011584312699691289,-0.11553926969349096,-0.039843993185068184,0.029390920144533084,0.005159057997099658,0.06159558899479112,0.02367282168034434,-0.001157772270557324,-0.07029700994231855,0.0041350822486511275,-0.002583824181609632,-0.1552803282630173,-0.029005049436854384,0.01458187313185391,-0.02539661770548875,0.026638285166679182,0.43373095440546694,0.15775873688936878,0.0937870241624842,0.05857693830550157,0.020383952199676234
232,-0.02697979588409885,0.0634066011301974,0.026541065529236078,0.03058174386270342,-0.0267548477515651,0.019753780253623465,-0.1280138878428318,-0.040022433752095084,0.0023281907889249405,-0.03416023333629061,0.06951728208780214,0.029826601750483114,0.01819323672670388,-0.031338669062580725,-0.03138406765901445,-0.017992906852116845,-0.1308731859569094,-0.02977633945179579,0.036462164870433786,-0.10431779616206555,0.08562167771672048,0.38890414550367375,0.08760742002044067,0.07616802254678523,0.028570550470907036,-0.01465624957852804
233,-0.03877058935844555,0.0016543354287857008,-0.022656261222208325,0.009342166257607523,-0.01964915282381315,-0.0027127163019403868,-0.14021679858019218,-0.02197858297677702,0.06571840079248839,0.004418104163832279,0.07487279070685529,0.0321946163368692,0.01097341230911837,-0.11810666092693636,0.09780465597452685,0.030996891978402896,-0.025695361977887597,0.16509996755453255,0.04769519943752659,-0.21681680735606287,0.03032119437633651,0.5018371077159598,0.11105922387316489,0.06339468279669962,0.01858578588588324,-0.13654562964472167
234,-0.009766173995536054,0.020632929897843204,0.0063237347158579945,0.0027025514416712157,-0.026164111019903836,0.05503965317606161,-0.15838538001771227,-0.03270194035897571,0.021997984350271015,0.018191076450276376,0.08134290201840527,0.035049154605528834,-0.001140731285747582,-0.029194369047340255,0.037832330642420205,0.018952963632826784,-0.15802177386758406,0.006822462961677002,-0.008166522764734096,-0.16768889530040107,-0.022046830593639637,0.5218427228013249,0.07055239254353994,0.06658848938197481,0.07783271621523763,0.010221192207309923
235,-0.042260300544682106,0.06149962439385614,-0.03065215619647739,0.02829918976703728,-0.0310270957411565,0.028156774033441436,-0.14993280559271235,-0.05263233582930513,0.030787940396110894,0.012334274158251689,0.07073562491522038,0.04371958286533798,-0.0034650356273164527,-0.13285512988592965,0.051877933109438834,-0.03183583392701368,-0.10607796059036287,-0.05570435597463584,-0.03400615874025663,-0.10115904546931828,-0.02116939808890737,0.49656158366076414,0.16835509888963643,0.13977346300295757,0.13573530534078587,-0.04178524703527741
236,-0.02093339845080158,-0.00023215070189365017,0.0055382005892373005,0.006135953017921824,-0.028829717950444856,0.0027796285536736995,-0.1676834273541924,-0.03688067821597166,0.007637411822622389,0.009649895575401128,0.08137392392835849,0.023263477790390685,-0.009429037733194938,-0.05131095791318438,0.04910639643649705,0.01786734861965819,-0.17563102367025574,0.012338696222629076,0.0020694682499620806,-0.08740536413475629,-0.02532424008859239,0.523646955690295,0.1090690372714251,-0.007451292175921959,0.004416079003003168,-3.119265487283143e-05
237,-0.027677649899654582,0.02962248442513431,0.0007646293500721005,0.039022116468553684,-0.04703810052307336,0.019248503015459006,-0.1584881506269788,-0.048579007222508054,0.007684783831913271,0.010457446736092026,0.032071699723512814,0.02885890132539281,0.0005009029724500424,-0.014466983959841924,0.005904008062633925,-0.04027528438395119,-0.15534194916868577,-0.06969193723338896,-0.015540744242239772,-0.05002314766633,-0.13575652944008654,0.48357636551681565,0.14752436536663194,0.05221043090349321,0.11804485528908065,0.008340333609950618
238,-0.029501547817692,-0.0257742838489351,-0.03809781852306933,0.031774303000759306,-0.03675123335491174,0.01767708841264703,-0.15627491064560192,-0.09357918729122702,0.03565833111289244,0.017942967259885017,0.02723598348645006,0.019796740547801544,0.013312198926737084,-0.10306299520694233,0.023724863444860522,-0.02771300776111714,-0.10380109459313756,-0.1285915111842546,-0.017206479175982614,-0.06018907543430234,-0.0022300484735912327,0.4899025741331622,0.28672158256869806,0.07084027696681187,0.08774803690288607,0.149199951283149
239,-0.03311447069326102,-0.02243097946815223,-0.007165803194442727,0.01445991039082563,-0.023832571941800322,-0.0157224502449413,-0.12086837464113127,-0.020821612436868586,0.03539591695910277,0.010911446953805496,0.06618238384772207,0.025182076312401814,-0.004726614197450896,-0.07886039219178688,0.05599692514738927,0.03896929648880298,-0.15256865749729473,0.03545538653497141,0.09218556436019844,-0.09171826932135801,-0.04801503369058988,0.43213186766606193,0.10677966654230814,0.049804763260422054,0.023452659638753363,0.00041779654437804515
240,-0.03984453826696598,0.05964059879440559,0.014465274636571901,0.018628004205194053,-0.03137021930661861,0.024146407429506172,-0.13093912363923435,-0.03557768326695893,0.02472304991345811,-0.020690980119655488,0.04995553346083926,0.017817279731267514,0.012617761174549207,-0.015948676390069028,0.051676236050123926,0.02546494506908685,-0.1100305962190195,0.021648325463692056,-0.0006710002710005362,-0.09797096901530007,-0.08765018182817833,0.49193798368461694,0.08556975751553875,0.04452329341651307,0.061988378184627,-0.05961726659016043
241,-0.022474486024167812,0.01091068343858471,-0.004256430163698057,0.008317087025480592,-0.04336723263816517,0.029175598146656937,-0.18937125127422597,-0.03540740237676522,0.02012307584910297,0.012826487626769028,0.06069005612657036,0.0343026483054523,0.009023726602223194,-0.0006315548427476346,0.03471808920320116,0.019160613537477326,-0.1384252600711747,-0.0052399740105184495,0.028417013592115063,-0.13177528210485134,-0.10333096487731351,0.6150734188572735,0.13218955342253186,-0.04332514135779662,0.04352977102155599,-0.060636565630375915
242,-0.05328826672224069,0.047382800076005385,-0.027331719769854875,0.028476968689598144,-0.02874581193057214,0.022595817305098596,-0.14817022901416846,-0.05811720533179126,0.07109689121528838,0.00041459386955661724,0.06281309326179757,0.032485954424558205,-0.013409325111877488,-0.16578962664901672,0.021377530038517015,-0.053035797237252595,-0.024729267269786658,0.0848768848668227,-0.003500854508919258,-0.07168732857024232,-0.000367859728924752,0.5096555585712591,0.19732153767357424,0.08714330747723294,0.0858364611914454,-0.10989778270094314
243,-0.05046962396562963,0.05441765346961559,0.01585557484028205,0.027814610028335584,-0.04241938837019326,0.01870039963114297,-0.14085630186094011,-0.044908681154030024,0.054341964660329034,0.002892009113834929,0.02983414535667749,0.024151287986740193,0.01218535671829344,-0.04900984878418244,-0.04107622419890137,0.007528979876371978,-0.06201099591652172,0.007484860487112487,0.1034731617600557,-0.12901969052273743,-0.05867749576529007,0.49353840668980387,0.19562295053279571,0.004548648788958864,0.045186986892831925,-0.08013658386201343
244,-0.028067852911472627,0.025156266380043583,-0.004980245280861673,-0.00047586577861501254,-0.042108408399392956,0.03192419950631514,-0.15777106486263895,-0.03542685003056319,0.044027103494030384,-0.016710162107388588,0.0830705922056634,0.023589119159765574,0.022978454640472344,0.008197846397691794,0.039760560697124546,0.08869772348812853,-0.12286303361750887,0.15634828030630202,0.058874108830868285,-0.252008904507362,0.014954081298008372,0.4399210934312316,0.08628919290501275,0.013964260059092615,0.0733097709685826,-0.18136242581935902
245,-0.04190572218523446,0.005747020755447097,-0.02247726369457343,0.0010451047542434108,-0.022728591413273904,0.006254769252855022,-0.1548603543735358,-0.05041607287991258,0.0632642340029559,-0.003008381118587623,0.08312137689526905,0.035157869212321044,-0.006344387932268335,-0.13294017964036908,0.10415827918326744,0.05997098085063239,-0.139349042728932,0.15886847161254367,0.05373320949979531,-0.2107595791104328,0.01307029867118733,0.5252171405786065,0.1390805878102745,0.08445292317242141,0.007626469095692817,-0.09704027669300654
246,-0.058411518516248546,0.06339516243859283,0.020122273049476787,0.029748828096873934,-0.03847242457137104,0.036052309637051166,-0.1412898105554189,-0.05072357546495606,0.024070786917049756,0.013513518024424622,0.028182412719256172,0.043607946988588005,0.01287538583749136,-0.03064041655806629,-0.005733738456639392,-0.014160854944244766,-0.11493213926254514,-0.061916021207003374,0.055065584410000305,-0.10863166344220106,-0.06488617927667943,0.502880084385695,0.19145059089698632,0.044137001955192864,0.057870262603056596,-0.04109660555584919
247,-0.02746657716278134,-0.01184480022512488,0.0037971778722277485,0.047336494973639766,-0.00830837767423555,-0.00341005653707692,-0.08867598477547407,-0.04082922318275122,0.05215103900845478,0.017967781698079267,0.047559822126490556,0.0052151337474806965,-0.018619230852520464,-0.04642694340068871,0.04053202906423412,-0.06266600351346244,-0.12369135710045014,-0.06739604928260605,-0.031793768611600375,0.013187232934422883,-0.06290945999878736,0.36144206482467334,0.1162703005003424,0.15215744248625412,0.0464739513196832,0.061184736285572944
248,-0.03523342740860826,0.017097568513289908,0.0040461911425755635,0.01993639547924601,-0.025180819120793233,0.0031581912854989156,-0.12884463006350894,-0.03201781178084471,0.08263985332589448,-0.02853854689075735,0.0725205516220551,0.021941158485592308,0.005711639082088531,-0.14167211692118684,0.09738440788158967,0.07259613951118701,-0.09935409669241062,0.14486429359043868,0.08416841046860471,-0.18245374712544354,0.1361269288067171,0.4571785076008809,0.10582501993612059,0.09072049614417445,0.0035426327443948188,-0.11027384988867414
249,-0.022173935334871556,0.018135129760010207,0.0027115213046445315,0.006804985242893536,-0.026141084955307987,0.028945487524567312,-0.14496608823367957,-0.033212837896769896,0.0619942643545944,-0.0032406308739323887,0.07579546840079421,0.02563051315799937,0.0032549507518207675,-0.025897901227029594,0.016126416423594907,0.014150379612862606,-0.1575178381180409,0.04196448273240165,-0.04247127324695738,-0.1196593786727256,-0.044585073153686136,0.5021281716313436,0.09763040834309394,0.09847708277881773,0.039229129977476976,-0.028953195761135437
250,-0.04031007522161917,0.004094258801732985,-0.025348465435277016,0.005527045216857851,-0.05170945852957036,0.03364552663645183,-0.17078685211514663,-0.05918474270091401,0.050806662094394675,0.03190725873532067,0.07394745833247435,0.03313658040787894,-0.006836229190891395,-0.05427490146361701,0.07815894385152822,0.07093622070333781,-0.1300129486040225,0.029557829193592403,0.0999383024485605,-0.15822380299513955,-0.10736912657441863,0.5906081023467546,0.20913310235737972,0.014035912889330374,0.06894914222282485,-0.12974829857573583
251,-0.028494983852586538,0.025220368186691156,-0.017349151642566417,0.0019423753907220813,-0.039279246421180726,0.0443146611548901,-0.1582961693129516,-0.03454546738955666,0.05160708886092065,0.0038936448567990153,0.08017555095739443,0.03369657871195025,0.008714830768798977,-0.03185972649734507,0.05490627022978941,0.02251879033069174,-0.11466592309760541,0.06752271067406344,-0.02009109783537141,-0.15307070009630178,-0.08781813650616951,0.5163486361361699,0.1091228543828542,0.07605824248221187,0.06938296711477311,-0.08775762206027762
252,-0.01994029041132682,-0.024927931775093223,-0.017619669349136034,-0.005349078966708636,-0.05427576097827965,0.017618850201655052,-0.1426124915325866,-0.02756598770987744,0.07312799884629942,0.010879270502927404,0.07282333194775253,0.026826584083901144,0.027577129634720303,-0.10089312585697836,0.05678085684412775,0.0409147912550742,-0.0954482229742012,0.082090302629785,0.07194606890854209,-0.12567887244294565,0.04937427865833259,0.4633493186852126,0.13910234037641273,0.04608829231544033,0.03648174739167727,-0.03339485350090426
253,-0.01936003466279899,-0.024456059427683627,-0.03044325987382218,0.030565910428593277,-0.01457183202917943,-0.03795558128927891,-0.1475448366026512,-0.029869286299862043,0.034514575953635974,0.012040304571021107,0.08149881307171544,0.03533573472874277,-0.01874944117656133,-0.11176767355972042,0.05715869045341662,-0.016267940786240123,-0.09675700159384758,0.058741555210730524,-0.00840274494145486,-0.10301098025919755,0.008034306116254903,0.466368829021098,0.10967798721372467,0.049694897171021504,0.011970491209377241,-0.009922930741610552
254,-0.015643079444714526,0.0029582490660508922,0.00876528881546999,0.023324667395837828,-0.008662063328402818,0.041085504464779966,-0.14990519093361154,-0.0199391959887901,0.03436418995550801,0.020564839359451612,0.04739037038242211,0.018326021725524725,-0.0016126668690534197,-0.014169866423467563,0.02261644946582458,0.017193516839006946,-0.07060754283237161,-0.060752315443084355,-0.005212780072899051,-0.04621971588238362,-0.06572738810918369,0.5050121147271588,0.07481244425370885,0.06008386304823375,0.11759747669905303,0.012569021144848046
255,-0.02675412900463946,-0.007410002945407776,-0.036678272262232255,0.019884082141283534,-0.04072586648191599,-0.0028102362200506416,-0.14430256194452276,-0.07194298398026149,0.0645920289831625,0.010022429312826821,0.06395086024959265,0.024584924345923204,0.014388283961562182,-0.10468695361591253,0.045037220805416785,0.004339162207823207,-0.10804846294161946,0.014607813315388551,0.002867323781766876,-0.07971061124449465,-0.00016760782911887329,0.5153376573169656,0.2609254952682582,0.10932034622721178,0.03163006901133904,-0.01220839922023271
256,-0.019246862669932276,0.025971483296246985,0.00035873478062247376,0.01412215400189645,-0.044909354032859096,0.02867025123165364,-0.15411391831036206,-0.027965313770858907,0.010762224638457656,-0.01896176023828717,0.06782562019637067,0.02563256716812494,0.04066734290291912,-0.11470119649337897,-0.0066387185257807,-0.01806848190030937,-0.12636617317422874,-0.03237750505048394,-0.003605173876186989,-0.08613212429026253,0.0393941821841443,0.46294476118826483,0.08197107111615708,0.0534347853461858,0.08632078593543134,0.08184220680238377
257,-0.028981425651715968,0.042443079650027186,-0.016993261903094026,0.002525642793026683,-0.048635562454111936,0.03706754942810639,-0.13528770267959628,-0.019358604254025608,0.02719927797064272,-0.0036066863949912593,0.04887121088343411,0.03790722828728899,0.00871082899412048,-0.061608233369396824,-0.021823553529775695,0.015926773812447365,-0.08950095932636185,0.005769670059957035,0.023786906781887635,-0.09225923552628792,-0.044327715642432146,0.39934353215000157,0.09001927893624628,0.07436124770283134,0.1179575248410116,-0.03004680942850733
258,-0.037301058770784955,0.029224847748387347,-0.00778560380424202,0.008249408523332627,-0.0538665327481702,0.027931307682544374,-0.19073695410120053,-0.05338103243156156,0.01896006836221712,0.0023933438996213917,0.06394409596620128,0.035717945867379745,0.007185698518164463,-0.05139606700906494,0.020974234201999644,0.03837709257532207,-0.11867028140791853,0.0023556528937059644,0.06755570202178982,-0.15087022770207714,-0.05379804120984649,0.6139950145422857,0.18046846698376093,-0.012686007774599073,0.01156048777699946,-0.0693729551400684
259,-0.053071173608778804,0.003936225502623329,-0.023942123646326207,0.014468595817708362,-0.04607706712863035,-0.011744869372830383,-0.12940194259362806,-0.07424076742004646,0.06144833744178767,-0.007287160013852051,0.06826151838527246,0.03494661608599177,0.017964163306905503,-0.10365386093875362,0.038426045700352504,-0.007082836806716248,-0.07684231163433257,0.10997081036270809,0.08317456170547402,-0.18167421259945074,0.024354970596313023,0.44942530734621944,0.1983920388297021,0.06513809873491723,0.00471539747815974,-0.014123203357276062
260,-0.05219631896684982,-0.023436580566008072,-0.029004037175984043,0.013107642264386729,-0.06282475345324633,0.006099996458965552,-0.17173220538668965,-0.06874301205915291,0.0024361517988384486,0.001935784067555646,0.05419234042506101,0.0169666569396167,0.025017212396087292,-0.09048994266599543,0.0631364093619302,0.02640187462854684,-0.21999522243563616,-0.09996716532045946,0.04516048061326348,0.006779394954927733,-0.06265955443673722,0.5309040893357163,0.2061829249087738,-0.0010559286526256573,0.020250853779674907,0.027303407494889433
261,-0.037573519299083,0.03651617327772625,-0.010527419654583415,0.014741312872909241,-0.028532165122236903,0.03209870307873103,-0.15864872618880652,-0.019492115107445716,0.0456638527975753,-0.0003148771733921064,0.06086373583108784,0.024746772221394178,-0.0058906320247484835,-0.08917641105736762,0.02126314247598347,0.05381376665823158,-0.06571329324279754,0.005446155090702237,0.07600579842033016,-0.1281287277713715,0.02132749069844764,0.6070150845243085,0.13560398501890147,0.03250025932768199,0.026694838194217488,-0.11175067933795255
262,-0.035157543148888616,0.006367574086993973,-0.004917604207982331,0.007051122082313646,-0.014182302071558404,0.020483033793329983,-0.1387698838060714,-0.027150783424138993,0.050282734303737454,0.00727310735232532,0.05632469541570125,0.013832277065033547,-0.00987193346395382,-0.03927320238608659,0.024730067439264248,0.044233024315604344,-0.12891052553949497,0.05656433212192321,0.026076304941866676,-0.09006518468119652,-0.07981576111578464,0.4811151824573569,0.1131774428640542,0.08774281142736,0.06821105604770314,-0.048532710174563266
263,-0.050733550374294056,0.009588403632326844,-0.0025149220186907943,0.03666120576546002,-0.020548822151974958,-0.013664634441250616,-0.08460286103106274,-0.059086402319587054,0.07843349218857516,0.023418361907056873,0.04719474869521725,0.02676263372777946,0.0049979061498889015,-0.10580591737901379,0.061736796901034834,-0.10872442311653455,-0.060944900692261245,-0.005951329522802177,0.04388714711952144,-0.05286954132158254,-0.01701808062546573,0.3466987714988038,0.21087774398816553,0.13296058076390818,0.05483776371128156,0.004711459335070701
264,-0.030577926187870034,-0.034473190423342875,-0.015150962771866266,0.010228009172497006,-0.04648454117396461,0.019974114627166386,-0.18082981411615875,-0.05290880429647685,0.018389305371888116,0.031171105104234546,0.026595044600745375,0.031928330123573996,0.00026489454985990636,-0.05761353966704797,0.09643480766233396,0.07286213398364114,-0.12917639128174374,-0.06605573106845447,0.0464125007651944,-0.14459354808833336,-0.06215748752561675,0.6149009222884295,0.1603999610119967,-0.09408494033953438,0.0832069069545087,0.014660339275136948
265,-0.02776061888775024,0.02401680091492123,0.005863144404811789,0.04017008368883784,-0.024627768241681964,-0.0018395981570604831,-0.11987489699850248,-0.04479042348954462,0.037682566004397455,0.0019901058587868106,0.0505757088750349,0.01510617212419167,0.0003910528957787512,-0.018814445978399437,0.11218643524500335,0.053314338862066345,-0.1683112532599535,-0.06788239166792215,0.02293175989229081,-0.07167350466136978,-0.09741484638610307,0.46566578380697865,0.15009067362016285,0.11486600785988088,0.07307996654920623,-0.04833852328238309
266,-0.0593912503960529,0.021370124439768864,-0.007956574155203896,0.015548742199287762,-0.04458951009554511,0.05416253241273525,-0.14668699452757844,-0.04739982035586048,0.039087806310563675,0.01697224259874689,0.042605103309370985,0.03836146769137091,-0.0009573394495997317,-0.005300025790730111,0.029417852960167728,0.03310520707251826,-0.09531194043648591,-0.06871852096654459,0.059195628131521655,-0.10607399673754524,-0.055180538346248774,0.5342339133636048,0.1516591523930793,0.02411252401470179,0.0990185248318803,-0.030369758425747812
267,0.0053900136876676025,0.02170545427145765,0.03720676564593628,0.03908685537556674,-0.029373401557944594,0.018908530161645384,-0.15195063473204767,0.00041943221910363705,-0.013153626816299249,-0.01679221787471328,0.08103148440399567,0.019158678701638007,-0.021632250431318063,-0.02326968971824032,0.027282364386432674,0.056394994510319096,-0.20691856879083853,-0.03603330340881653,0.09234949620673392,-0.10333908683191395,0.08039744984389004,0.5048010216724147,0.023547670841871874,-0.006475054857629803,0.015229523262715773,-0.04264594596066479
268,-0.04642980702909709,0.03558706146269239,-0.008823381758494477,0.011324872182777985,-0.030715658617191034,0.03010028077624093,-0.14835338771712778,-0.003479908102361196,0.04018377653285543,0.005632678796393963,0.031238075190992184,0.028202461723481495,-0.0014984622704434362,-0.08963318945021287,0.03090588773565954,0.05969599081460751,-0.061643484312249884,-0.06137925586389146,0.10083739271348705,-0.12663432326426335,0.01531227200963576,0.5909387670765777,0.07294278663980025,-0.006894300527626585,0.05875679100484125,-0.006559979253045248
269,-0.027118256048969308,0.022456572008349017,0.0031482499393201105,0.00024285093812208844,-0.03877019741429366,0.01319813448757922,-0.14402120736804658,-0.038460735563504725,0.024904839490080495,0.0005790855136902395,0.08353470091394462,0.03173551232148262,0.011647684259986826,-0.08641070520596544,0.06090655323996296,0.03572164968541487,-0.15189208470491472,0.0875307432345284,0.08230976659374996,-0.11938326849746825,-0.01615989425219743,0.4057621900846549,0.12252366542814368,0.004337788287168758,0.032633764838607505,-0.0654962682059851
270,-0.04849246423402479,0.012343849477329966,-0.029202928747422762,0.003780457842442038,-0.0602443419883964,0.024375664285816893,-0.16855588197230598,-0.06456252473735419,0.01923594466003241,0.02264630306072876,0.051620064810731475,0.03738142200403487,0.013751447789687067,-0.11904929850809107,0.0354392257216333,0.028828116858168825,-0.18262937860849066,-0.023099660910536175,0.053472812631131184,-0.022816176852246888,-0.07641315117048023,0.5242968997807685,0.2188924151279573,0.03717444166761544,0.07250727287270846,-0.011558594049778704
271,-0.03960602504743403,0.03989742688159915,0.013283512583936053,0.030676795621011492,-0.0427970739334197,0.04210372271837876,-0.12436932293549409,-0.03179685582954751,0.026439016394759467,-0.005899792868432313,0.04307034566639624,0.02764120506127283,0.022104459409829254,0.005796883475684103,-0.011237755379598487,0.019018441817181604,-0.11843522760074152,-0.11839610487609935,0.0018140478840660281,-0.051598616119755344,0.008183255790294025,0.4695898502347821,0.11731851616369131,0.1247043039460918,0.08260032531609543,0.022834574691811597
272,-0.03965065479746308,0.041184482948814806,-0.02073797958428082,0.013203917723825882,-0.04709108128501967,0.050116041928088106,-0.1448067310679193,-0.05585041016931456,0.056655284044658784,0.0148952267181323,0.02217061080885274,0.03536542236235067,0.0056907939630873325,0.031119997772376642,-0.008335647201986242,-0.0006691583406324423,-0.09472757402924481,-0.08223995439779086,-0.039716025607694105,-0.13431358215512018,-0.13780483193571982,0.47562107860155184,0.1842206138440914,0.18485047129631751,0.1407488795693487,0.028587088290075585
273,-0.04383134066487021,0.016640418410887172,-0.011966541746991159,0.016272919068253823,-0.03624636373119467,0.02225569616933595,-0.15571642702701763,-0.0457189993681023,0.048512516283885844,0.0093612622461464,0.023368705613094443,0.024675549693006185,-0.007703954767649171,0.004902786535122402,0.023915497815206656,0.018737526697538136,-0.04840251784364288,0.025581279067818007,0.05217856736839869,-0.16763374049465582,-0.11206216361560384,0.5364636854209581,0.15139512992784507,0.004508565984327451,0.09309149032507809,-0.0882037690953985
274,-0.07189755541016313,0.01814879192920462,-0.02599321736478671,0.03320703597828627,-0.03658322609482702,0.028185953845401433,-0.13517719067355904,-0.05112436743509394,0.071300054100737,-0.0006715984523604889,0.04062757015480123,0.035428853499846265,0.013763023760782927,-0.06260754395956462,0.03024724419536454,-0.01033322842544756,-0.06034728209163892,-0.04646238455467425,0.0895650632673987,-0.14476302669563823,0.015885091325145345,0.5045568377946826,0.18678990087973507,-0.0036592595160441915,0.099339317413976,-0.0003019160220500239
275,-0.03156962059399152,0.07886916648906674,0.03262237973539357,0.029394988444248704,-0.045416111036735915,0.07509277200231788,-0.15399226296232404,-0.03590586370863972,0.006452990083631438,0.005560546714653899,0.04417635822049406,0.040728724381115064,0.004975704304066183,-0.02912788681965902,-0.007425801708188594,-0.0051032983010425356,-0.11365220619016098,-0.09065498761905931,-0.020718554263977937,-0.0683947504867579,-0.023154028412244974,0.549486945580871,0.09592478717685433,0.11297910866511308,0.0859181456590221,-0.02476364561319735
276,-0.02972304858623704,0.018650500082051928,-0.034358028901192925,0.012204415179963396,-0.0146054167732582,0.00986658734496717,-0.14268560159100493,-0.042289980543579374,0.050985515374590576,0.02812562601789688,0.055231159612459654,0.012869328841127237,-0.031190591188324283,-0.17805882652381153,0.06579062905212975,0.00021302202378060996,-0.0431501616630477,-0.011986329238868351,0.026256533513194555,-0.021051102588314118,-0.04229190606154016,0.5226312650129461,0.2453146625515676,0.14592617845764558,0.07499062810729917,-0.07615045560734006
277,-0.028023577787880234,0.02703140580055021,-0.010156338572943652,0.02377475394110578,-0.04048475732822834,0.011044126313172272,-0.1353981425741246,-0.046069743559661015,0.03859097477424753,0.0031624694046399502,0.07413703196239797,0.03428175584310913,-0.0015416324343409072,-0.08221096598074118,0.05181289027547526,-0.004636568470638726,-0.11503811614939596,0.05208443924704498,0.044696325602360115,-0.10521947878976066,-0.02843636706997311,0.4378061578902464,0.14796185655355057,0.028533644767751852,0.037244801408988955,-0.06787350088549038
278,-0.04545399413780664,0.05419267956566181,0.0016996001684406235,0.021943245276817118,-0.04946611672812656,0.015267700697219671,-0.14321553619114286,-0.10501122399995452,0.027860039459857065,0.0242692144210883,0.03321678494839238,0.024131948098160313,0.0222795099854872,-0.021667726924124824,-0.010466034744591143,-0.002689575143985855,-0.11292907903317555,-0.03442981670914511,0.05534074442689634,-0.07594545084392208,-0.1687396568623632,0.4517241491911225,0.2994289523683347,0.09239137175130624,0.0689266900204251,-0.05300614220217384
279,-0.04274599033438387,0.03869591175463387,-0.020316322807172625,0.038450046920773424,-0.012736734620047993,-0.009982009796811525,-0.07625726421015142,-0.04633976074061705,0.0836560098619406,-0.013835503709658494,0.041657706669701915,0.021966304083690782,-0.009683943272021775,-0.138007358986421,0.04274343307023011,-0.05906415730584642,-0.02593561927139369,0.13219997696166108,0.07588708019409152,-0.09096538625749968,0.010847638296108627,0.3730496747309339,0.18185845903584177,0.051999661412645004,0.03503494797167004,-0.1840385153362717
280,-0.039302592458672826,-0.001429261065238502,-0.0006200131912958067,0.015860151433862917,-0.03699453761911551,0.0010798762348412476,-0.15450299585281096,-0.056289540749415196,0.023799342453843613,0.012128122772880941,0.06677530020303298,0.029712110413593062,-0.0077020370843540985,-0.03510141194635009,0.02592203242169646,0.0006389194455612091,-0.14395104976233505,-0.017296887620356905,0.025840937037206645,-0.05457212782012776,-0.10537118876847919,0.5062282069018522,0.17122281730354663,0.04447566475483241,0.014224832581534159,0.03077791673695379
